admin4pcode,month,beneficiaries,cluster
C4237,jan,57,Nutrition
C4238,feb,386,Nutrition
C4238,jan,493,Nutrition
C4240,feb,156,Nutrition
C4240,jan,49,Nutrition
C4241,feb,93,Nutrition
C4242,feb,72,Nutrition
C4242,jan,25,Nutrition
C4243,feb,149,Nutrition
C4243,jan,0,Nutrition
C4245,feb,23,Nutrition
C4245,jan,89,Nutrition
C4246,feb,0,Nutrition
C4246,jan,281,Nutrition
C4247,feb,135,Nutrition
C4247,jan,723,Nutrition
C4248,feb,0,Nutrition
C4248,jan,1,Nutrition
C4249,feb,175,Nutrition
C4249,jan,133,Nutrition
C4250,feb,182,Nutrition
C4250,jan,1,Nutrition
C4251,feb,391,Nutrition
C4252,feb,1260,Nutrition
C4252,jan,694,Nutrition
C4253,feb,142,Nutrition
C4253,jan,59,Nutrition
C4254,feb,372,Nutrition
C4254,jan,651,Nutrition
C4255,feb,14,Nutrition
C4255,jan,1253,Nutrition
C4257,feb,0,Nutrition
C4257,jan,0,Nutrition
C4259,feb,130,Nutrition
C4260,feb,0,Nutrition
C4260,jan,95,Nutrition
C4263,feb,594,Nutrition
C4263,jan,111,Nutrition
C4265,feb,557,Nutrition
C4265,jan,304,Nutrition
C4267,feb,463,Nutrition
C4267,jan,262,Nutrition
C4268,feb,16,Nutrition
C4268,jan,16,Nutrition
C4269,feb,191,Nutrition
C4269,jan,517,Nutrition
C4270,feb,5,Nutrition
C4270,jan,5,Nutrition
C4271,feb,108,Nutrition
C4271,jan,99,Nutrition
C4272,feb,71,Nutrition
C4273,feb,59,Nutrition
C4273,jan,59,Nutrition
C4275,feb,65,Nutrition
C4275,jan,66,Nutrition
C4277,feb,6,Nutrition
C4277,jan,6,Nutrition
C4278,feb,899,Nutrition
C4278,jan,788,Nutrition
C4279,feb,8,Nutrition
C4279,jan,8,Nutrition
C4280,feb,73,Nutrition
C4280,jan,73,Nutrition
C4281,feb,85,Nutrition
C4281,jan,89,Nutrition
C4282,feb,49,Nutrition
C4282,jan,49,Nutrition
C4283,feb,11,Nutrition
C4283,jan,11,Nutrition
C4284,feb,82,Nutrition
C4284,jan,35,Nutrition
C4285,feb,7,Nutrition
C4285,jan,7,Nutrition
C4286,feb,98,Nutrition
C4286,jan,85,Nutrition
C4287,feb,8,Nutrition
C4287,jan,8,Nutrition
C4288,feb,471,Nutrition
C4288,jan,545,Nutrition
C4289,feb,96,Nutrition
C4289,jan,94,Nutrition
C4290,feb,111,Nutrition
C4290,jan,113,Nutrition
C4291,feb,41,Nutrition
C4291,jan,41,Nutrition
C4292,feb,154,Nutrition
C4292,jan,154,Nutrition
C4294,feb,138,Nutrition
C4294,jan,142,Nutrition
C4295,feb,35,Nutrition
C4295,jan,35,Nutrition
C4296,feb,69,Nutrition
C4296,jan,69,Nutrition
C4297,feb,100,Nutrition
C4297,jan,290,Nutrition
C4299,feb,82,Nutrition
C4299,jan,83,Nutrition
C4300,feb,21,Nutrition
C4300,jan,21,Nutrition
C4301,feb,13,Nutrition
C4301,jan,14,Nutrition
C4302,feb,186,Nutrition
C4302,jan,186,Nutrition
C4303,feb,101,Nutrition
C4303,jan,85,Nutrition
C4305,feb,35,Nutrition
C4305,jan,35,Nutrition
C4306,feb,47,Nutrition
C4306,jan,178,Nutrition
C4307,feb,100,Nutrition
C4307,jan,99,Nutrition
C4308,feb,185,Nutrition
C4308,jan,21,Nutrition
C4311,feb,2,Nutrition
C4311,jan,2,Nutrition
C4312,feb,56,Nutrition
C4312,jan,34,Nutrition
C4313,feb,92,Nutrition
C4314,feb,1,Nutrition
C4314,jan,15,Nutrition
C4315,feb,85,Nutrition
C4315,jan,85,Nutrition
C4316,feb,78,Nutrition
C4317,feb,24,Nutrition
C4317,jan,24,Nutrition
C4319,feb,18,Nutrition
C4319,jan,18,Nutrition
C4321,feb,1,Nutrition
C4321,jan,113,Nutrition
C4322,feb,106,Nutrition
C4322,jan,107,Nutrition
C4323,feb,40,Nutrition
C4323,jan,11,Nutrition
C4326,feb,90,Nutrition
C4327,feb,107,Nutrition
C4327,jan,107,Nutrition
C4328,feb,139,Nutrition
C4329,feb,160,Nutrition
C4330,feb,230,Nutrition
C4330,jan,2210,Nutrition
C6334,feb,360,Nutrition
C6334,jan,23,Nutrition
C6389,feb,1140,Nutrition
C6389,jan,1429,Nutrition
C6397,feb,0,Nutrition
C6397,jan,2,Nutrition
C6398,jan,0,Nutrition
C6399,feb,51,Nutrition
C6399,jan,51,Nutrition
C6424,jan,367,Nutrition
C6608,feb,59,Nutrition
C6608,jan,60,Nutrition
C6609,feb,20,Nutrition
C6609,jan,20,Nutrition
C6611,feb,3,Nutrition
C6611,jan,3,Nutrition
C6612,jan,8,Nutrition
C6613,feb,96,Nutrition
C6613,jan,20,Nutrition
C6616,feb,401,Nutrition
C6619,feb,907,Nutrition
C6619,jan,129,Nutrition
C6630,jan,1,Nutrition
C6631,feb,878,Nutrition
C6631,jan,905,Nutrition
C6632,feb,61,Nutrition
C6632,jan,63,Nutrition
C6633,feb,125,Nutrition
C6633,jan,2,Nutrition
C6637,feb,0,Nutrition
C6637,jan,52,Nutrition
C6638,feb,28,Nutrition
C6638,jan,94,Nutrition
C6639,feb,0,Nutrition
C6639,jan,43,Nutrition
C6640,feb,82,Nutrition
C6642,feb,0,Nutrition
C6642,jan,83,Nutrition
C6669,feb,811,Nutrition
C6669,jan,898,Nutrition
C6689,feb,38,Nutrition
C6689,jan,38,Nutrition
C6690,feb,134,Nutrition
C6690,jan,143,Nutrition
C6692,feb,1138,Nutrition
C6692,jan,1436,Nutrition
C6693,feb,1550,Nutrition
C6693,jan,1350,Nutrition
C6697,feb,55,Nutrition
C6697,jan,29,Nutrition
C6712,feb,13,Nutrition
C6712,jan,13,Nutrition
C6715,feb,38,Nutrition
C6715,jan,40,Nutrition
C6724,feb,122,Nutrition
C6724,jan,272,Nutrition
C6731,feb,4,Nutrition
C6732,feb,47,Nutrition
C6732,jan,48,Nutrition
C6734,feb,1,Nutrition
C6734,jan,0,Nutrition
C6737,feb,328,Nutrition
C6755,jan,1982,Nutrition
C6766,feb,286,Nutrition
C6766,jan,176,Nutrition
C6781,feb,85,Nutrition
C6781,jan,77,Nutrition
C7240,feb,41,Nutrition
C7240,jan,41,Nutrition
C7259,feb,97,Nutrition
C7267,jan,34,Nutrition
C7407,feb,459,Nutrition
C7466,feb,0,Nutrition
C7466,jan,225,Nutrition
C7478,feb,12,Nutrition
C7478,jan,38,Nutrition
C7490,feb,1,Nutrition
C7490,jan,0,Nutrition
C7522,feb,45,Nutrition
C7522,jan,45,Nutrition
C7572,feb,11,Nutrition
C7572,jan,11,Nutrition
C7629,feb,80,Nutrition
C7629,jan,80,Nutrition
C7930,feb,67,Nutrition
C7930,jan,64,Nutrition
C7958,feb,6,Nutrition
C7958,jan,7,Nutrition
C8014,feb,537,Nutrition
C8021,feb,60,Nutrition
C8021,jan,30,Nutrition
C8092,feb,156,Nutrition
C8092,jan,672,Nutrition
C8116,feb,0,Nutrition
C8116,jan,38,Nutrition
C8130,jan,0,Nutrition
C8150,feb,0,Nutrition
C8150,jan,1,Nutrition
C8151,jan,0,Nutrition
C8160,jan,2,Nutrition
C8161,jan,0,Nutrition
C8184,jan,3,Nutrition
C8244,feb,11,Nutrition
C8244,jan,11,Nutrition
C8247,feb,3,Nutrition
C8247,jan,3,Nutrition
C8250,feb,11,Nutrition
C8250,jan,11,Nutrition
C8264,feb,15,Nutrition
C8264,jan,15,Nutrition
C8265,feb,273,Nutrition
C8265,jan,95,Nutrition
C8338,feb,0,Nutrition
C8338,jan,48,Nutrition
C8339,feb,0,Nutrition
C8339,jan,56,Nutrition
C8384,feb,84,Nutrition
C8384,jan,26,Nutrition
C8385,feb,103,Nutrition
C8385,jan,0,Nutrition
C8386,feb,34,Nutrition
C8387,feb,333,Nutrition
C8387,jan,46,Nutrition
C8390,feb,6,Nutrition
C8390,jan,6,Nutrition
C8391,feb,23,Nutrition
C8391,jan,23,Nutrition
C8406,feb,121,Nutrition
C8407,feb,278,Nutrition
C8408,feb,143,Nutrition
C8409,feb,51,Nutrition
C8412,feb,0,Nutrition
C8412,jan,0,Nutrition
C8435,jan,1,Nutrition
C1020,feb,208,Education
C1020,jan,597,Education
C1020,mar,12,Education
C1021,feb,1,Education
C1021,jan,845,Education
C1021,mar,0,Education
C1022,feb,1,Education
C1022,jan,912,Education
C1022,mar,27,Education
C1023,feb,1,Education
C1023,jan,249,Education
C1023,mar,0,Education
C1025,feb,80,Education
C1025,jan,1108,Education
C1025,mar,35,Education
C1026,feb,0,Education
C1026,jan,831,Education
C1026,mar,0,Education
C1028,mar,2,Education
C1030,feb,280,Education
C1030,jan,609,Education
C1030,mar,20,Education
C1032,feb,14,Education
C1032,jan,590,Education
C1032,mar,0,Education
C1035,feb,1,Education
C1035,jan,719,Education
C1035,mar,0,Education
C1036,feb,42,Education
C1036,jan,842,Education
C1036,mar,20,Education
C1038,feb,0,Education
C1038,jan,23,Education
C1038,mar,6,Education
C1041,feb,1,Education
C1041,jan,463,Education
C1041,mar,0,Education
C1138,feb,2,Education
C1138,jan,766,Education
C1138,mar,21,Education
C1139,feb,0,Education
C1139,jan,621,Education
C1139,mar,25,Education
C1143,feb,0,Education
C1143,jan,972,Education
C1143,mar,20,Education
C1149,feb,0,Education
C1149,jan,379,Education
C1149,mar,18,Education
C1188,mar,120,Education
C1190,feb,0,Education
C1190,mar,0,Education
C1194,feb,0,Education
C1194,jan,353,Education
C1194,mar,0,Education
C1202,feb,70,Education
C1202,jan,950,Education
C1202,mar,2,Education
C1209,feb,0,Education
C1209,jan,576,Education
C1209,mar,0,Education
C1256,feb,0,Education
C1256,mar,0,Education
C1366,feb,512,Education
C1366,jan,255,Education
C1366,mar,48,Education
C1370,feb,0,Education
C1370,mar,0,Education
C1381,feb,0,Education
C1381,mar,0,Education
C1423,feb,0,Education
C1423,mar,0,Education
C1426,mar,0,Education
C1427,feb,0,Education
C1427,mar,0,Education
C1453,feb,0,Education
C1453,mar,0,Education
C1455,feb,0,Education
C1455,mar,0,Education
C1457,feb,0,Education
C1457,mar,0,Education
C1476,feb,0,Education
C1476,mar,0,Education
C1478,feb,0,Education
C1478,mar,0,Education
C1481,feb,0,Education
C1481,mar,0,Education
C1484,feb,0,Education
C1484,jan,989,Education
C1484,mar,0,Education
C1491,feb,0,Education
C1491,mar,0,Education
C1511,feb,0,Education
C1511,mar,0,Education
C1520,mar,0,Education
C1524,feb,0,Education
C1524,mar,0,Education
C1552,feb,34,Education
C1552,mar,120,Education
C1557,feb,0,Education
C1557,mar,0,Education
C1559,feb,0,Education
C1559,mar,0,Education
C1561,feb,0,Education
C1561,jan,1045,Education
C1561,mar,136,Education
C1564,feb,21,Education
C1564,jan,295,Education
C1564,mar,100,Education
C1566,feb,0,Education
C1566,jan,993,Education
C1566,mar,190,Education
C1574,feb,0,Education
C1574,mar,0,Education
C1579,mar,0,Education
C1581,feb,0,Education
C1581,jan,213,Education
C1581,mar,0,Education
C1584,jan,308,Education
C1584,mar,5,Education
C1591,mar,0,Education
C1595,jan,381,Education
C1595,mar,5,Education
C1597,feb,0,Education
C1597,jan,11,Education
C1597,mar,0,Education
C1602,jan,331,Education
C1602,mar,0,Education
C1603,jan,643,Education
C1603,mar,0,Education
C1605,mar,0,Education
C1609,feb,0,Education
C1609,mar,0,Education
C1610,jan,667,Education
C1610,mar,0,Education
C1643,feb,0,Education
C1643,mar,0,Education
C1663,jan,496,Education
C1663,mar,17,Education
C1664,feb,0,Education
C1664,jan,820,Education
C1664,mar,0,Education
C1667,feb,226,Education
C1667,mar,412,Education
C1671,feb,0,Education
C1671,jan,1166,Education
C1671,mar,0,Education
C2219,mar,0,Education
C2220,feb,85,Education
C2220,jan,785,Education
C2220,mar,0,Education
C2227,feb,0,Education
C2227,jan,861,Education
C2227,mar,0,Education
C2238,mar,0,Education
C2240,mar,0,Education
C2250,mar,0,Education
C2257,mar,0,Education
C2259,mar,0,Education
C3867,mar,0,Education
C3868,mar,3,Education
C3871,feb,580,Education
C3871,jan,606,Education
C3871,mar,20,Education
C3872,jan,622,Education
C3872,mar,0,Education
C3873,mar,2,Education
C3875,mar,1,Education
C3876,feb,100,Education
C3876,mar,0,Education
C3877,jan,350,Education
C3877,mar,0,Education
C3878,mar,0,Education
C3879,feb,12,Education
C3879,jan,789,Education
C3879,mar,1,Education
C3904,feb,0,Education
C3904,jan,671,Education
C3904,mar,14,Education
C3905,feb,11,Education
C3905,mar,181,Education
C3906,feb,0,Education
C3906,jan,766,Education
C3906,mar,0,Education
C3916,jan,54,Education
C3916,mar,0,Education
C3932,feb,0,Education
C3932,jan,1338,Education
C3932,mar,2,Education
C3934,mar,0,Education
C3936,jan,342,Education
C3937,feb,17,Education
C3937,jan,490,Education
C3937,mar,0,Education
C3938,feb,25,Education
C3938,jan,1020,Education
C3938,mar,75,Education
C3939,feb,356,Education
C3939,jan,479,Education
C3939,mar,195,Education
C3941,feb,7,Education
C3941,jan,947,Education
C3941,mar,19,Education
C3942,feb,810,Education
C3942,jan,1329,Education
C3942,mar,103,Education
C3943,feb,729,Education
C3943,jan,1334,Education
C3943,mar,298,Education
C3944,feb,472,Education
C3944,jan,756,Education
C3944,mar,1,Education
C3945,feb,253,Education
C3945,jan,1436,Education
C3945,mar,353,Education
C3946,feb,3,Education
C3946,jan,1436,Education
C3946,mar,3,Education
C3947,feb,516,Education
C3947,jan,874,Education
C3947,mar,32,Education
C3948,feb,232,Education
C3948,mar,13,Education
C3949,feb,788,Education
C3949,jan,947,Education
C3949,mar,227,Education
C3950,feb,258,Education
C3950,jan,1166,Education
C3950,mar,279,Education
C3951,feb,10,Education
C3951,jan,281,Education
C3951,mar,135,Education
C3952,mar,0,Education
C3953,feb,200,Education
C3953,mar,0,Education
C4114,jan,7,Education
C4114,mar,0,Education
C4115,feb,350,Education
C4115,jan,671,Education
C4115,mar,19,Education
C4116,feb,0,Education
C4116,jan,362,Education
C4116,mar,0,Education
C4117,feb,0,Education
C4117,jan,275,Education
C4117,mar,0,Education
C4120,feb,85,Education
C4120,jan,678,Education
C4120,mar,126,Education
C4121,feb,367,Education
C4121,jan,667,Education
C4121,mar,28,Education
C4122,feb,241,Education
C4122,jan,370,Education
C4122,mar,18,Education
C4123,feb,486,Education
C4123,jan,1190,Education
C4123,mar,182,Education
C4124,feb,0,Education
C4124,jan,484,Education
C4124,mar,0,Education
C4125,feb,13,Education
C4125,jan,576,Education
C4125,mar,61,Education
C4126,feb,175,Education
C4126,jan,445,Education
C4126,mar,58,Education
C4127,feb,35,Education
C4127,jan,1060,Education
C4127,mar,27,Education
C4128,feb,219,Education
C4128,mar,32,Education
C4129,feb,409,Education
C4129,jan,1436,Education
C4129,mar,50,Education
C4130,feb,345,Education
C4130,jan,1511,Education
C4130,mar,338,Education
C4131,feb,25,Education
C4131,jan,1442,Education
C4131,mar,35,Education
C4132,feb,13,Education
C4132,jan,680,Education
C4132,mar,89,Education
C4133,jan,7,Education
C4133,mar,0,Education
C4134,jan,6,Education
C4134,mar,0,Education
C4136,jan,8,Education
C4136,mar,0,Education
C4137,jan,14,Education
C4138,feb,3,Education
C4138,jan,342,Education
C4138,mar,0,Education
C4140,feb,0,Education
C4140,jan,1108,Education
C4140,mar,13,Education
C4141,feb,0,Education
C4141,jan,428,Education
C4141,mar,30,Education
C4142,jan,8,Education
C4142,mar,0,Education
C4143,jan,6,Education
C4145,feb,2,Education
C4145,jan,380,Education
C4145,mar,0,Education
C4146,jan,9,Education
C4146,mar,0,Education
C4147,jan,6,Education
C4147,mar,0,Education
C4151,feb,375,Education
C4151,jan,9,Education
C4151,mar,5,Education
C4157,feb,495,Education
C4157,jan,446,Education
C4157,mar,11,Education
C4158,jan,6,Education
C4158,mar,0,Education
C4161,feb,0,Education
C4161,mar,15,Education
C4164,jan,29,Education
C4164,mar,41,Education
C4165,jan,8,Education
C4165,mar,0,Education
C4167,mar,8,Education
C4168,jan,8,Education
C4168,mar,0,Education
C4169,feb,0,Education
C4169,jan,590,Education
C4169,mar,0,Education
C4170,jan,21,Education
C4170,mar,0,Education
C4172,feb,852,Education
C4172,jan,895,Education
C4172,mar,35,Education
C4174,feb,0,Education
C4174,jan,533,Education
C4174,mar,468,Education
C4175,feb,0,Education
C4175,jan,267,Education
C4175,mar,0,Education
C4176,feb,475,Education
C4176,jan,590,Education
C4176,mar,153,Education
C4178,feb,0,Education
C4178,jan,849,Education
C4178,mar,1,Education
C4179,feb,0,Education
C4179,jan,631,Education
C4179,mar,0,Education
C4180,feb,240,Education
C4180,mar,19,Education
C4181,mar,26,Education
C4184,feb,126,Education
C4184,jan,322,Education
C4184,mar,4,Education
C4185,jan,8,Education
C4185,mar,0,Education
C4191,feb,8,Education
C4191,mar,271,Education
C4193,mar,3,Education
C4194,mar,247,Education
C4199,feb,719,Education
C4199,jan,32,Education
C4199,mar,238,Education
C4200,mar,0,Education
C4204,mar,235,Education
C4205,mar,224,Education
C4207,mar,0,Education
C4210,mar,241,Education
C4212,mar,3,Education
C4214,mar,258,Education
C4215,feb,0,Education
C4215,jan,171,Education
C4215,mar,0,Education
C4219,mar,219,Education
C4222,mar,3,Education
C4226,feb,0,Education
C4226,jan,23,Education
C4226,mar,0,Education
C4231,feb,78,Education
C4231,jan,342,Education
C4231,mar,154,Education
C4232,feb,0,Education
C4232,jan,1020,Education
C4232,mar,0,Education
C4238,feb,16,Education
C4238,mar,354,Education
C4240,feb,16,Education
C4240,mar,10,Education
C4241,mar,0,Education
C4242,mar,2,Education
C4243,mar,249,Education
C4245,mar,13,Education
C4246,mar,261,Education
C4247,mar,37,Education
C4248,feb,0,Education
C4248,jan,472,Education
C4248,mar,0,Education
C4249,mar,18,Education
C4250,mar,5,Education
C4251,mar,0,Education
C4252,feb,144,Education
C4252,jan,11,Education
C4252,mar,231,Education
C4253,feb,6,Education
C4253,jan,421,Education
C4253,mar,0,Education
C4254,feb,31,Education
C4254,jan,814,Education
C4254,mar,0,Education
C4255,feb,40,Education
C4255,jan,18,Education
C4255,mar,4,Education
C4259,mar,0,Education
C4260,feb,8,Education
C4260,mar,206,Education
C4263,feb,200,Education
C4263,jan,604,Education
C4263,mar,136,Education
C4267,feb,0,Education
C4267,jan,611,Education
C4267,mar,84,Education
C4268,jan,0,Education
C4268,mar,10,Education
C4269,feb,2,Education
C4269,jan,372,Education
C4269,mar,306,Education
C4271,feb,0,Education
C4271,mar,0,Education
C4273,mar,369,Education
C4275,mar,0,Education
C4277,mar,1,Education
C4278,feb,0,Education
C4278,jan,401,Education
C4278,mar,2,Education
C4280,jan,0,Education
C4280,mar,0,Education
C4281,mar,0,Education
C4282,feb,0,Education
C4282,mar,0,Education
C4283,feb,0,Education
C4283,jan,248,Education
C4283,mar,7,Education
C4284,feb,150,Education
C4284,mar,0,Education
C4287,mar,258,Education
C4288,mar,260,Education
C4289,mar,226,Education
C4290,feb,196,Education
C4290,mar,0,Education
C4291,mar,321,Education
C4292,jan,0,Education
C4292,mar,207,Education
C4294,feb,249,Education
C4294,mar,3,Education
C4295,jan,0,Education
C4295,mar,0,Education
C4296,mar,280,Education
C4297,jan,0,Education
C4297,mar,0,Education
C4300,mar,208,Education
C4302,jan,416,Education
C4302,mar,265,Education
C4303,jan,0,Education
C4303,mar,0,Education
C4306,mar,298,Education
C4307,mar,182,Education
C4311,jan,49,Education
C4311,mar,0,Education
C4313,mar,0,Education
C4316,mar,227,Education
C4321,mar,0,Education
C4322,mar,277,Education
C4323,mar,2,Education
C4327,mar,310,Education
C4328,mar,371,Education
C4988,feb,0,Education
C4988,mar,0,Education
C4992,feb,0,Education
C4992,mar,0,Education
C5001,feb,0,Education
C5001,mar,0,Education
C5002,feb,0,Education
C5002,mar,0,Education
C5007,feb,0,Education
C5007,mar,0,Education
C5792,feb,0,Education
C5792,mar,0,Education
C5797,feb,0,Education
C5797,mar,0,Education
C5799,feb,0,Education
C5799,mar,0,Education
C5843,feb,0,Education
C5843,mar,0,Education
C5864,feb,0,Education
C5864,mar,0,Education
C5873,feb,0,Education
C5873,mar,0,Education
C5898,feb,0,Education
C5898,mar,0,Education
C5926,feb,0,Education
C5926,mar,0,Education
C6334,mar,0,Education
C6389,feb,234,Education
C6389,jan,1191,Education
C6389,mar,53,Education
C6424,feb,0,Education
C6424,jan,428,Education
C6424,mar,0,Education
C6479,feb,0,Education
C6479,mar,0,Education
C6485,feb,0,Education
C6485,mar,0,Education
C6608,feb,184,Education
C6608,jan,22,Education
C6608,mar,0,Education
C6612,jan,45,Education
C6612,mar,0,Education
C6616,feb,301,Education
C6616,mar,0,Education
C6619,mar,2,Education
C6620,jan,3,Education
C6620,mar,0,Education
C6622,jan,4,Education
C6622,mar,0,Education
C6630,feb,19,Education
C6630,mar,20,Education
C6631,feb,529,Education
C6631,jan,1060,Education
C6631,mar,367,Education
C6639,mar,0,Education
C6669,feb,0,Education
C6669,jan,648,Education
C6669,mar,138,Education
C6692,feb,1600,Education
C6692,jan,614,Education
C6692,mar,934,Education
C6693,feb,747,Education
C6693,jan,177,Education
C6693,mar,28,Education
C6712,jan,4,Education
C6712,mar,0,Education
C6715,feb,99,Education
C6715,mar,0,Education
C6724,mar,0,Education
C6755,feb,80,Education
C6755,jan,895,Education
C6755,mar,13,Education
C6766,feb,2,Education
C6766,jan,614,Education
C6766,mar,30,Education
C6781,mar,0,Education
C7035,feb,0,Education
C7035,mar,0,Education
C7038,feb,0,Education
C7038,mar,0,Education
C7057,feb,0,Education
C7057,mar,0,Education
C7067,feb,0,Education
C7067,mar,0,Education
C7408,jan,3,Education
C7427,jan,5,Education
C7427,mar,0,Education
C7590,feb,0,Education
C7590,mar,0,Education
C7629,mar,0,Education
C7635,feb,0,Education
C7635,mar,0,Education
C8092,feb,0,Education
C8092,jan,7,Education
C8092,mar,0,Education
